Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
09-Dec-21,SWAS,Treliske Hospital,95,100.00%,71,74.74%,52,54.74%,33,34.74%,21,22.11%,80.04,64.75,43.89,345.65,63.85,167.78,101.09,0.84
10-Dec-21,SWAS,Treliske Hospital,88,100.00%,78,88.64%,72,81.82%,66,75.00%,57,64.77%,225.25,206.32,171.38,590.85,167.9,382.68,246.26,2.56
11-Dec-21,SWAS,Treliske Hospital,85,100.00%,74,87.06%,65,76.47%,59,69.41%,49,57.65%,223.23,205.92,174.4,624.27,171.58,383.95,243.07,2.63
12-Dec-21,SWAS,Treliske Hospital,69,100.00%,59,85.51%,54,78.26%,48,69.57%,41,59.42%,180.74,166.3,141.27,839.57,170.53,360,196.11,2.62
13-Dec-21,SWAS,Treliske Hospital,67,100.00%,59,88.06%,54,80.60%,44,65.67%,39,58.21%,252.96,238.87,214.16,939.33,240.55,562.58,268.62,3.78
14-Dec-21,SWAS,Treliske Hospital,62,100.00%,55,88.71%,49,79.03%,46,74.19%,44,70.97%,261.54,248.45,224.74,"1,018.68",267.26,490.7,276.17,4.22
15-Dec-21,SWAS,Treliske Hospital,65,100.00%,57,87.69%,54,83.08%,51,78.46%,51,78.46%,233.2,219.36,192.94,788,229.5,448.22,248.62,3.59
16-Dec-21,SWAS,Treliske Hospital,79,100.00%,69,87.34%,65,82.28%,59,74.68%,50,63.29%,193.77,177.14,146.43,607.63,160.87,331.57,211.82,2.45
17-Dec-21,SWAS,Treliske Hospital,73,100.00%,65,89.04%,61,83.56%,48,65.75%,40,54.79%,157.98,142.11,115.66,708.43,143.77,308.03,174.92,2.16
18-Dec-21,SWAS,Treliske Hospital,82,100.00%,76,92.68%,66,80.49%,57,69.51%,53,64.63%,261.64,244.17,213.3,692.1,205.67,463,281.08,3.19
19-Dec-21,SWAS,Treliske Hospital,83,100.00%,71,85.54%,60,72.29%,43,51.81%,33,39.76%,117.66,101.49,75.3,413.8,99,225.25,136.95,1.42
20-Dec-21,SWAS,Treliske Hospital,88,100.00%,67,76.14%,59,67.05%,50,56.82%,36,40.91%,104.25,88.5,61.44,333.45,84.07,204.92,123.3,1.18
21-Dec-21,SWAS,Treliske Hospital,82,100.00%,75,91.46%,67,81.71%,53,64.63%,43,52.44%,179.63,161.71,132.04,584.95,145.83,334,199.3,2.19
22-Dec-21,SWAS,Treliske Hospital,88,100.00%,82,93.18%,70,79.55%,59,67.05%,44,50.00%,134.39,115.1,82.83,478.22,105.91,204.63,155.33,1.53
23-Dec-21,SWAS,Treliske Hospital,96,100.00%,81,84.38%,53,55.21%,34,35.42%,25,26.04%,72.99,55.87,34.07,300.97,59.62,141.15,95.39,0.76
24-Dec-21,SWAS,Treliske Hospital,85,100.00%,25,29.41%,6,7.06%,1,1.18%,0,0.00%,4.74,1.33,0.11,66.58,13.33,26.37,18.88,0.06
25-Dec-21,SWAS,Treliske Hospital,111,100.00%,66,59.46%,43,38.74%,21,18.92%,10,9.01%,40.01,26.76,11.57,146.3,34.34,83.85,63.52,0.36
26-Dec-21,SWAS,Treliske Hospital,103,100.00%,88,85.44%,67,65.05%,49,47.57%,36,34.95%,116.83,97.43,68.11,315.6,81.89,190.12,140.58,1.13
27-Dec-21,SWAS,Treliske Hospital,95,100.00%,88,92.63%,69,72.63%,53,55.79%,39,41.05%,143.36,123.44,93.02,378.22,104.97,248.92,166.2,1.51
28-Dec-21,SWAS,Treliske Hospital,78,100.00%,66,84.62%,64,82.05%,55,70.51%,49,62.82%,230.41,214.05,184.37,694.03,191.11,435.88,248.44,2.95
29-Dec-21,SWAS,Treliske Hospital,84,100.00%,78,92.86%,74,88.10%,69,82.14%,61,72.62%,380.45,361.22,325.86,"1,203.80",286.27,673.43,400.78,4.53
30-Dec-21,SWAS,Treliske Hospital,56,100.00%,51,91.07%,46,82.14%,45,80.36%,39,69.64%,214.83,202.74,180.21,"1,110.20",243.96,480.77,227.7,3.84
31-Dec-21,SWAS,Treliske Hospital,75,100.00%,69,92.00%,66,88.00%,62,82.67%,52,69.33%,246.36,229.48,197.2,"1,067.60",211.51,440.58,264.39,3.28
01-Jan-22,SWAS,Treliske Hospital,82,100.00%,77,93.90%,67,81.71%,55,67.07%,50,60.98%,243.07,225.15,195.62,744.58,192.43,390.9,262.99,2.96
01-Jan-22,SWAS,Treliske Hospital,82,100.00%,77,93.90%,67,81.71%,55,67.07%,50,60.98%,243.07,225.15,195.62,744.58,192.43,390.9,262.99,2.96
02-Jan-22,SWAS,Treliske Hospital,87,100.00%,82,94.25%,80,91.95%,68,78.16%,59,67.82%,246.78,226.45,190.45,945.17,184.87,403.7,268.06,2.84
03-Jan-22,SWAS,Treliske Hospital,77,100.00%,73,94.81%,65,84.42%,57,74.03%,52,67.53%,254.1,236.91,206.32,929.72,212.46,496.82,272.66,3.3
04-Jan-22,SWAS,Treliske Hospital,81,100.00%,78,96.30%,73,90.12%,64,79.01%,61,75.31%,329.89,311.23,277.24,"1,026.08",258.99,506,349.63,4.07
05-Jan-22,SWAS,Treliske Hospital,61,100.00%,58,95.08%,52,85.25%,47,77.05%,44,72.13%,181.61,167.62,143.35,969.38,193.14,331.32,196.36,2.98
06-Jan-22,SWAS,Treliske Hospital,71,100.00%,64,90.14%,57,80.28%,50,70.42%,46,64.79%,173.34,158.29,131.01,431,160.61,322.45,190.06,2.44
07-Jan-22,SWAS,Treliske Hospital,77,100.00%,71,92.21%,64,83.12%,52,67.53%,46,59.74%,155.33,138.48,110.47,468.4,135.58,286.95,173.99,2.02
08-Jan-22,SWAS,Treliske Hospital,89,100.00%,72,80.90%,63,70.79%,38,42.70%,32,35.96%,123.41,106.79,82.12,462.42,97.02,271.22,143.91,1.39
09-Jan-22,SWAS,Treliske Hospital,87,100.00%,77,88.51%,71,81.61%,57,65.52%,50,57.47%,218.64,200.07,168.39,545.67,165.07,372.53,239.35,2.51
10-Jan-22,SWAS,Treliske Hospital,73,100.00%,69,94.52%,62,84.93%,53,72.60%,51,69.86%,224.75,208.76,180.99,606.12,199.21,441.77,242.37,3.08
11-Jan-22,SWAS,Treliske Hospital,78,100.00%,70,89.74%,65,83.33%,59,75.64%,51,65.38%,225.71,208.5,177.63,512.45,187.65,403.1,243.95,2.89
12-Jan-22,SWAS,Treliske Hospital,87,100.00%,85,97.70%,71,81.61%,65,74.71%,61,70.11%,359.86,340.51,306.89,"1,262.53",263.05,536.67,381.43,4.14
13-Jan-22,SWAS,Treliske Hospital,69,100.00%,66,95.65%,64,92.75%,56,81.16%,50,72.46%,214.04,197.73,167.06,544.48,200.81,413.67,230.93,3.1
14-Jan-22,SWAS,Treliske Hospital,87,100.00%,77,88.51%,70,80.46%,60,68.97%,52,59.77%,223.61,205.25,172.1,573.03,167.91,413.63,243.47,2.57
15-Jan-22,SWAS,Treliske Hospital,83,100.00%,74,89.16%,71,85.54%,61,73.49%,55,66.27%,228.01,209.76,177.03,413.08,178.89,354.83,247.46,2.75
16-Jan-22,SWAS,Treliske Hospital,83,100.00%,75,90.36%,70,84.34%,63,75.90%,57,68.67%,183.84,165.66,132.27,411.18,147.13,277.52,203.52,2.21
17-Jan-22,SWAS,Treliske Hospital,102,100.00%,88,86.27%,76,74.51%,58,56.86%,46,45.10%,137.87,117.28,83.11,495.13,95.09,194.38,161.64,1.35
18-Jan-22,SWAS,Treliske Hospital,92,100.00%,84,91.30%,75,81.52%,53,57.61%,43,46.74%,147.57,127.53,96.61,417.92,110.67,259.92,169.69,1.6
19-Jan-22,SWAS,Treliske Hospital,87,100.00%,81,93.10%,73,83.91%,64,73.56%,56,64.37%,257.31,238.38,204.72,661.63,191.98,441.58,278.37,2.96
20-Jan-22,SWAS,Treliske Hospital,74,100.00%,61,82.43%,49,66.22%,24,32.43%,20,27.03%,68.74,55.17,39.2,368.17,69.43,173.4,85.63,0.93
21-Jan-22,SWAS,Treliske Hospital,91,100.00%,62,68.13%,41,45.05%,17,18.68%,9,9.89%,36.56,24.18,10.99,214.55,37.17,86.25,56.38,0.4
22-Jan-22,SWAS,Treliske Hospital,99,100.00%,78,78.79%,52,52.53%,24,24.24%,14,14.14%,57.69,41.46,22.77,262.08,48.51,127.95,80.04,0.58
23-Jan-22,SWAS,Treliske Hospital,98,100.00%,55,56.12%,36,36.73%,25,25.51%,21,21.43%,72.94,61.61,46.51,293.97,56.58,191.03,92.41,0.74
24-Jan-22,SWAS,Treliske Hospital,100,100.00%,90,90.00%,75,75.00%,53,53.00%,46,46.00%,210.56,190.54,159.35,"1,012.40",140.58,348.43,234.3,2.11
25-Jan-22,SWAS,Treliske Hospital,66,100.00%,60,90.91%,54,81.82%,45,68.18%,40,60.61%,240.35,226.27,201.83,"1,148.12",232.95,452.38,256.25,3.64
26-Jan-22,SWAS,Treliske Hospital,68,100.00%,58,85.29%,55,80.88%,51,75.00%,49,72.06%,287.83,273.97,247.36,865.17,267.9,628.07,303.62,4.23
27-Jan-22,SWAS,Treliske Hospital,73,100.00%,69,94.52%,62,84.93%,55,75.34%,50,68.49%,272.19,255.7,226.68,832.28,238.23,595.82,289.85,3.73
28-Jan-22,SWAS,Treliske Hospital,73,100.00%,62,84.93%,56,76.71%,50,68.49%,46,63.01%,302.46,287.55,260.46,"1,197.45",262.5,706.53,319.38,4.14
29-Jan-22,SWAS,Treliske Hospital,75,100.00%,66,88.00%,59,78.67%,49,65.33%,41,54.67%,210.04,194.26,167.36,782.48,182.1,386.32,227.63,2.8
30-Jan-22,SWAS,Treliske Hospital,88,100.00%,79,89.77%,74,84.09%,62,70.45%,54,61.36%,288.91,269.62,234.09,761.45,211.15,491.67,309.68,3.28
31-Jan-22,SWAS,Treliske Hospital,90,100.00%,71,78.89%,66,73.33%,58,64.44%,53,58.89%,214.13,197.06,165.71,716.92,156.26,268.18,234.39,2.38
01-Feb-22,SWAS,Treliske Hospital,57,100.00%,47,82.46%,45,78.95%,37,64.91%,32,56.14%,200.59,189.02,168.6,"1,117.25",224.33,481.85,213.12,3.52
02-Feb-22,SWAS,Treliske Hospital,60,100.00%,56,93.33%,54,90.00%,51,85.00%,47,78.33%,257.21,243.55,217.08,917.07,271.74,590.15,271.74,4.29
03-Feb-22,SWAS,Treliske Hospital,54,100.00%,51,94.44%,47,87.04%,43,79.63%,39,72.22%,256.89,244.86,222.34,824.8,299.93,597.17,269.93,4.76
04-Feb-22,SWAS,Treliske Hospital,76,100.00%,69,90.79%,68,89.47%,57,75.00%,53,69.74%,254.12,237.01,205.75,937.88,214.88,451.32,272.18,3.34
05-Feb-22,SWAS,Treliske Hospital,75,100.00%,68,90.67%,63,84.00%,59,78.67%,56,74.67%,276.28,259.98,229.43,808.07,235.04,465.8,293.8,3.68
06-Feb-22,SWAS,Treliske Hospital,70,100.00%,61,87.14%,55,78.57%,50,71.43%,45,64.29%,259.17,244.36,218.56,"1,380.38",236,507.37,275.33,3.7
07-Feb-22,SWAS,Treliske Hospital,71,100.00%,62,87.32%,58,81.69%,56,78.87%,52,73.24%,305.26,290.49,261.98,"1,201.52",271.76,574.45,321.58,4.3
08-Feb-22,SWAS,Treliske Hospital,42,100.00%,37,88.10%,33,78.57%,29,69.05%,26,61.90%,191.34,182.65,167.41,"1,053.03",287.1,703.37,200.97,4.56
09-Feb-22,SWAS,Treliske Hospital,68,100.00%,64,94.12%,56,82.35%,51,75.00%,47,69.12%,218.26,203.3,176.62,669.55,207.11,400.82,234.72,3.21
10-Feb-22,SWAS,Treliske Hospital,68,100.00%,60,88.24%,56,82.35%,45,66.18%,45,66.18%,236.21,221.75,196.97,840.37,222.42,434.6,252.07,3.47
11-Feb-22,SWAS,Treliske Hospital,78,100.00%,68,87.18%,66,84.62%,55,70.51%,49,62.82%,189.66,172.85,143.1,570.82,159.53,307.78,207.39,2.43
12-Feb-22,SWAS,Treliske Hospital,84,100.00%,77,91.67%,71,84.52%,62,73.81%,52,61.90%,215.64,197,163.63,493.18,168.51,359.88,235.91,2.57
13-Feb-22,SWAS,Treliske Hospital,74,100.00%,67,90.54%,65,87.84%,56,75.68%,47,63.51%,244.82,228.44,197.79,"1,006.13",212.53,386.95,262.12,3.31
14-Feb-22,SWAS,Treliske Hospital,74,100.00%,61,82.43%,60,81.08%,52,70.27%,46,62.16%,303.32,288.28,259.92,"1,149.00",259.6,527.18,320.18,4.1
15-Feb-22,SWAS,Treliske Hospital,67,100.00%,63,94.03%,56,83.58%,52,77.61%,47,70.15%,274.74,260,232.89,676.92,260.63,555,291.04,4.1
16-Feb-22,SWAS,Treliske Hospital,72,100.00%,67,93.06%,63,87.50%,60,83.33%,53,73.61%,258.92,242.6,211.6,627.35,230.1,433.05,276.13,3.6
17-Feb-22,SWAS,Treliske Hospital,64,100.00%,62,96.88%,54,84.38%,48,75.00%,47,73.44%,283.9,269.53,244.37,"1,145.80",280.88,771.25,299.6,4.44
18-Feb-22,SWAS,Treliske Hospital,70,100.00%,65,92.86%,61,87.14%,56,80.00%,50,71.43%,221.91,206.16,177.16,683.47,204.48,438.58,238.56,3.17
19-Feb-22,SWAS,Treliske Hospital,77,100.00%,68,88.31%,64,83.12%,59,76.62%,53,68.83%,215.85,199.32,169.18,620.97,182.12,365.07,233.72,2.8
20-Feb-22,SWAS,Treliske Hospital,73,100.00%,63,86.30%,57,78.08%,46,63.01%,41,56.16%,184.44,169.63,143.67,580.05,165.52,384.43,201.38,2.53
21-Feb-22,SWAS,Treliske Hospital,65,100.00%,60,92.31%,59,90.77%,53,81.54%,48,73.85%,265.47,250.62,222.72,"1,335.73",259.58,492.4,281.21,4.08
22-Feb-22,SWAS,Treliske Hospital,56,100.00%,48,85.71%,46,82.14%,39,69.64%,37,66.07%,262.54,250.93,229.36,"1,206.53",295.22,719.08,275.54,4.69
23-Feb-22,SWAS,Treliske Hospital,68,100.00%,66,97.06%,63,92.65%,56,82.35%,48,70.59%,297.14,281.03,251.22,867.22,277.07,647.08,314.02,4.37
24-Feb-22,SWAS,Treliske Hospital,65,100.00%,61,93.85%,53,81.54%,52,80.00%,43,66.15%,202.86,188.72,162.52,"1,284.77",201.55,415.3,218.35,3.12
25-Feb-22,SWAS,Treliske Hospital,61,100.00%,54,88.52%,52,85.25%,46,75.41%,43,70.49%,193.41,180.14,155.86,665.97,204.07,374.47,207.47,3.17
26-Feb-22,SWAS,Treliske Hospital,83,100.00%,76,91.57%,73,87.95%,63,75.90%,60,72.29%,372.4,353.74,319.26,"1,145.63",283.7,606.37,392.46,4.49
27-Feb-22,SWAS,Treliske Hospital,69,100.00%,64,92.75%,59,85.51%,52,75.36%,47,68.12%,284.78,269.44,241.62,"1,146.18",262,622.77,301.31,4.13
28-Feb-22,SWAS,Treliske Hospital,59,100.00%,55,93.22%,52,88.14%,48,81.36%,42,71.19%,306.89,293.59,268.05,984.05,326.58,811.73,321.14,5.2
01-Mar-22,SWAS,Treliske Hospital,48,100.00%,40,83.33%,38,79.17%,35,72.92%,31,64.58%,228.02,218.24,200.25,"1,141.40",297.98,530.17,238.38,4.75
02-Mar-22,SWAS,Treliske Hospital,56,100.00%,51,91.07%,51,91.07%,49,87.50%,47,83.93%,317.49,304.74,280.08,"1,265.43",354.34,626.18,330.72,5.67
03-Mar-22,SWAS,Treliske Hospital,53,100.00%,52,98.11%,51,96.23%,46,86.79%,42,79.25%,256.4,243.41,218.84,"1,030.00",305.13,660,269.53,4.84
04-Mar-22,SWAS,Treliske Hospital,65,100.00%,59,90.77%,57,87.69%,51,78.46%,47,72.31%,365.09,350.51,324.14,"1,196.12",351.12,899.97,380.39,5.62
05-Mar-22,SWAS,Treliske Hospital,53,100.00%,47,88.68%,46,86.79%,37,69.81%,33,62.26%,327.17,315.61,295.03,"1,351.80",384.39,965.65,339.54,6.17
06-Mar-22,SWAS,Treliske Hospital,66,100.00%,60,90.91%,56,84.85%,51,77.27%,49,74.24%,330.09,315.51,288.46,748.35,314.18,649.62,345.59,5
07-Mar-22,SWAS,Treliske Hospital,71,100.00%,65,91.55%,63,88.73%,58,81.69%,52,73.24%,311.86,295.94,266.14,910.33,277.67,484.63,328.58,4.39
08-Mar-22,SWAS,Treliske Hospital,64,100.00%,62,96.88%,56,87.50%,48,75.00%,48,75.00%,332.71,317.8,292.28,"1,079.10",326.49,695.72,348.25,5.2
09-Mar-22,SWAS,Treliske Hospital,60,100.00%,57,95.00%,52,86.67%,48,80.00%,44,73.33%,256.51,242.75,217.53,826.78,270.86,570.45,270.86,4.28
10-Mar-22,SWAS,Treliske Hospital,60,100.00%,56,93.33%,54,90.00%,51,85.00%,51,85.00%,384.59,370.76,344.76,"1,236.97",399.08,818.1,399.08,6.41
11-Mar-22,SWAS,Treliske Hospital,50,100.00%,45,90.00%,44,88.00%,42,84.00%,40,80.00%,239.88,228.78,207.29,672.43,302.11,572.03,251.75,4.8
12-Mar-22,SWAS,Treliske Hospital,52,100.00%,44,84.62%,42,80.77%,39,75.00%,36,69.23%,249.26,238.61,218.41,"1,352.48",300.69,712.32,260.6,4.79
13-Mar-22,SWAS,Treliske Hospital,53,100.00%,48,90.57%,44,83.02%,34,64.15%,31,58.49%,263.09,251.65,232.16,"1,213.30",312.1,718.55,275.69,4.96
14-Mar-22,SWAS,Treliske Hospital,55,100.00%,49,89.09%,48,87.27%,45,81.82%,42,76.36%,271.83,259.79,236.75,"1,081.63",310.3,770.98,284.44,4.94
15-Mar-22,SWAS,Treliske Hospital,64,100.00%,52,81.25%,48,75.00%,42,65.63%,41,64.06%,257.93,245.6,223.44,"1,382.70",255.45,632.38,272.48,4.03
16-Mar-22,SWAS,Treliske Hospital,65,100.00%,60,92.31%,55,84.62%,49,75.38%,43,66.15%,288.31,273.98,247.99,"1,182.13",280.47,640.28,303.84,4.44
17-Mar-22,SWAS,Treliske Hospital,49,100.00%,46,93.88%,44,89.80%,42,85.71%,39,79.59%,273.4,262.19,240.57,"1,040.55",349.47,781.15,285.4,5.58
18-Mar-22,SWAS,Treliske Hospital,65,100.00%,59,90.77%,54,83.08%,51,78.46%,48,73.85%,288.94,274.88,248.59,"1,197.12",280.91,616.93,304.32,4.45
19-Mar-22,SWAS,Treliske Hospital,47,100.00%,35,74.47%,32,68.09%,27,57.45%,26,55.32%,188.38,179.8,165.65,"1,023.23",252.08,347.95,197.46,4.01
20-Mar-22,SWAS,Treliske Hospital,44,100.00%,40,90.91%,37,84.09%,31,70.45%,28,63.64%,287.33,277.66,260.86,"1,254.53",405.86,"1,180.07",297.63,6.53
21-Mar-22,SWAS,Treliske Hospital,53,100.00%,46,86.79%,42,79.25%,37,69.81%,35,66.04%,315.37,304.68,285.45,"1,378.80",370.41,890.55,327.2,5.95
22-Mar-22,SWAS,Treliske Hospital,53,100.00%,51,96.23%,49,92.45%,40,75.47%,40,75.47%,258.02,245.5,223.37,"1,022.67",306.65,643.18,270.88,4.87
23-Mar-22,SWAS,Treliske Hospital,70,100.00%,60,85.71%,58,82.86%,55,78.57%,51,72.86%,320.92,306.28,277.53,948.92,288.82,749.63,336.95,4.58
24-Mar-22,SWAS,Treliske Hospital,61,100.00%,53,86.89%,47,77.05%,35,57.38%,32,52.46%,215.84,203.06,182.8,"1,330.68",226.04,537.8,229.81,3.54
25-Mar-22,SWAS,Treliske Hospital,66,100.00%,62,93.94%,56,84.85%,50,75.76%,44,66.67%,247.58,232.76,206.08,"1,067.45",239.55,525.22,263.51,3.75
26-Mar-22,SWAS,Treliske Hospital,63,100.00%,61,96.83%,59,93.65%,50,79.37%,47,74.60%,234.3,219.35,192.29,567.7,237.9,424.68,249.79,3.72
27-Mar-22,SWAS,Treliske Hospital,54,100.00%,49,90.74%,46,85.19%,38,70.37%,32,59.26%,141.28,129.41,109.38,548.05,171.51,426.65,154.36,2.62
28-Mar-22,SWAS,Treliske Hospital,76,100.00%,67,88.16%,61,80.26%,51,67.11%,42,55.26%,293.13,277.41,249.6,"1,394.05",245.21,760.13,310.6,3.86
29-Mar-22,SWAS,Treliske Hospital,55,100.00%,45,81.82%,42,76.36%,38,69.09%,33,60.00%,252.2,241.2,221.29,"1,341.33",287.57,404.95,263.61,4.59
30-Mar-22,SWAS,Treliske Hospital,51,100.00%,39,76.47%,36,70.59%,35,68.63%,33,64.71%,292.69,283.37,265.85,"1,292.67",356.1,610.98,302.68,5.74
31-Mar-22,SWAS,Treliske Hospital,56,100.00%,41,73.21%,38,67.86%,34,60.71%,33,58.93%,245.2,235.57,217.56,"1,384.23",274.87,419.75,256.54,4.38
01-Apr-22,SWAS,Treliske Hospital,54,100.00%,47,87.04%,43,79.63%,41,75.93%,36,66.67%,293.4,282.27,261.37,"1,387.18",339.49,625.03,305.54,5.43
02-Apr-22,SWAS,Treliske Hospital,53,100.00%,46,86.79%,43,81.13%,37,69.81%,33,62.26%,237.25,226.2,206.32,"1,363.43",281.74,607.45,248.87,4.48
03-Apr-22,SWAS,Treliske Hospital,67,100.00%,61,91.04%,59,88.06%,50,74.63%,45,67.16%,221.37,206.3,179.39,832.78,212.4,435.08,237.18,3.3
04-Apr-22,SWAS,Treliske Hospital,71,100.00%,56,78.87%,50,70.42%,41,57.75%,36,50.70%,256.3,243.16,220.44,"1,421.70",228.73,315.3,270.66,3.61
05-Apr-22,SWAS,Treliske Hospital,45,100.00%,39,86.67%,37,82.22%,33,73.33%,32,71.11%,198.62,188.98,171.51,"1,181.00",278.46,548.25,208.84,4.41
06-Apr-22,SWAS,Treliske Hospital,52,100.00%,47,90.38%,46,88.46%,44,84.62%,40,76.92%,368.86,357.21,334.81,"1,363.20",439.69,996.18,381.07,7.09
07-Apr-22,SWAS,Treliske Hospital,65,100.00%,50,76.92%,48,73.85%,41,63.08%,38,58.46%,214.9,202.73,179.8,"1,180.50",210.58,308.67,228.13,3.31
08-Apr-22,SWAS,Treliske Hospital,60,100.00%,50,83.33%,48,80.00%,42,70.00%,36,60.00%,223.72,211.44,188.64,938.7,237.19,482.47,237.19,3.73
09-Apr-22,SWAS,Treliske Hospital,52,100.00%,38,73.08%,37,71.15%,33,63.46%,30,57.69%,227.82,218.41,201.27,"1,205.90",274.56,434.65,237.95,4.38
10-Apr-22,SWAS,Treliske Hospital,67,100.00%,54,80.60%,52,77.61%,48,71.64%,39,58.21%,265.59,252.37,227.74,"1,131.23",251.07,575.3,280.37,3.96
11-Apr-22,SWAS,Treliske Hospital,55,100.00%,46,83.64%,43,78.18%,41,74.55%,41,74.55%,355.51,344.08,323.34,"1,067.70",401.57,933.33,368.11,6.46
12-Apr-22,SWAS,Treliske Hospital,64,100.00%,52,81.25%,49,76.56%,46,71.88%,44,68.75%,395.51,382.92,359.2,"1,399.67",383.85,972.23,409.44,6.18
13-Apr-22,SWAS,Treliske Hospital,67,100.00%,60,89.55%,58,86.57%,47,70.15%,43,64.18%,275.12,260.42,234.17,"1,298.12",260.52,549.18,290.91,4.11
14-Apr-22,SWAS,Treliske Hospital,72,100.00%,66,91.67%,61,84.72%,51,70.83%,46,63.89%,280.25,264.49,236.51,"1,059.85",247.82,526.93,297.38,3.89
15-Apr-22,SWAS,Treliske Hospital,84,100.00%,77,91.67%,72,85.71%,67,79.76%,62,73.81%,244.18,225.76,191.46,686.48,188.61,391.38,264.05,2.91
16-Apr-22,SWAS,Treliske Hospital,80,100.00%,69,86.25%,66,82.50%,56,70.00%,51,63.75%,172.59,155.94,125.44,478.13,143.27,296.4,191.03,2.16
17-Apr-22,SWAS,Treliske Hospital,84,100.00%,47,55.95%,26,30.95%,15,17.86%,4,4.76%,24.59,15.78,5.23,113.23,30.01,72.45,42.01,0.29
18-Apr-22,SWAS,Treliske Hospital,96,100.00%,55,57.29%,37,38.54%,30,31.25%,29,30.21%,178.47,167.25,150.77,"1,024.57",123.61,420.78,197.78,1.86
19-Apr-22,SWAS,Treliske Hospital,77,100.00%,70,90.91%,63,81.82%,52,67.53%,45,58.44%,373.96,357.07,328.77,"1,122.63",305.71,888.5,392.33,4.86
20-Apr-22,SWAS,Treliske Hospital,65,100.00%,62,95.38%,55,84.62%,44,67.69%,39,60.00%,320.33,305.9,281.38,"1,372.70",310,794.2,335.83,4.93
21-Apr-22,SWAS,Treliske Hospital,70,100.00%,58,82.86%,45,64.29%,38,54.29%,35,50.00%,202.94,189.88,169.62,883.53,187.52,442.67,218.78,2.9
22-Apr-22,SWAS,Treliske Hospital,67,100.00%,62,92.54%,58,86.57%,54,80.60%,49,73.13%,307.62,292.51,264.29,"1,032.28",289.7,539.72,323.5,4.59
23-Apr-22,SWAS,Treliske Hospital,66,100.00%,61,92.42%,58,87.88%,54,81.82%,50,75.76%,258.02,243.16,215.45,807.62,248.97,521,273.87,3.91
24-Apr-22,SWAS,Treliske Hospital,69,100.00%,65,94.20%,63,91.30%,62,89.86%,61,88.41%,359.87,343.87,312.86,"1,378.85",327.33,549.68,376.43,5.22
25-Apr-22,SWAS,Treliske Hospital,73,100.00%,68,93.15%,66,90.41%,60,82.19%,55,75.34%,404.22,387.55,356.02,"1,067.70",346.46,732.2,421.52,5.54
26-Apr-22,SWAS,Treliske Hospital,72,100.00%,68,94.44%,58,80.56%,45,62.50%,43,59.72%,361.67,345.53,320.22,"1,358.97",315.93,765.92,379.12,5.02
27-Apr-22,SWAS,Treliske Hospital,67,100.00%,60,89.55%,55,82.09%,47,70.15%,44,65.67%,300.96,286.85,261.5,"1,172.37",283.18,507.88,316.22,4.49
28-Apr-22,SWAS,Treliske Hospital,82,100.00%,63,76.83%,59,71.95%,50,60.98%,44,53.66%,226.87,211.88,184.81,"1,227.83",178.42,347.7,243.84,2.77
29-Apr-22,SWAS,Treliske Hospital,79,100.00%,66,83.54%,57,72.15%,50,63.29%,32,40.51%,124.71,108.85,81.82,457.87,108.74,243.9,143.17,1.58
30-Apr-22,SWAS,Treliske Hospital,78,100.00%,69,88.46%,67,85.90%,58,74.36%,46,58.97%,167.57,150.44,120.09,395.27,142.78,287,185.61,2.15
01-May-22,SWAS,Treliske Hospital,86,100.00%,74,86.05%,65,75.58%,50,58.14%,44,51.16%,210.25,192.81,164.3,"1,108.68",160.46,341.75,229.99,2.44
02-May-22,SWAS,Treliske Hospital,70,100.00%,64,91.43%,59,84.29%,52,74.29%,43,61.43%,200.12,184.36,156.33,807.22,186.16,423.08,217.18,2.86
03-May-22,SWAS,Treliske Hospital,84,100.00%,79,94.05%,73,86.90%,61,72.62%,55,65.48%,234.22,215.36,182.64,533.38,181.63,379.23,254.28,2.79
04-May-22,SWAS,Treliske Hospital,75,100.00%,69,92.00%,63,84.00%,54,72.00%,50,66.67%,240.2,223.6,194.11,734.58,206.49,444.27,258.11,3.2
05-May-22,SWAS,Treliske Hospital,71,100.00%,63,88.73%,60,84.51%,51,71.83%,44,61.97%,212.65,197.21,170.01,848.17,193.47,356.17,228.94,3
06-May-22,SWAS,Treliske Hospital,69,100.00%,62,89.86%,60,86.96%,58,84.06%,52,75.36%,227.53,212.46,182.92,499.2,212.06,425.1,243.86,3.3
07-May-22,SWAS,Treliske Hospital,74,100.00%,62,83.78%,60,81.08%,53,71.62%,47,63.51%,221.38,206.19,177.86,681.82,192.67,359.2,237.63,2.99
08-May-22,SWAS,Treliske Hospital,68,100.00%,58,85.29%,52,76.47%,47,69.12%,42,61.76%,164.64,150.92,125.87,756.58,159.41,327.23,180.67,2.42
