Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
31-Dec-22,LAS,St Thomas',62,93.94%,40,64.52%,12,19.35%,0,0.00%,0,0.00%,7.46,2.27,0,53.67,20.56,36.65,21.24,0.12
31-Dec-22,NWAS,Stepping Hill,30,58.82%,28,93.33%,16,53.33%,8,26.67%,5,16.67%,20.09,14.05,7.37,182.37,55.04,99.33,27.52,0.67
31-Dec-22,SCAS,Stoke Mandeville Hospital,47,90.38%,36,76.60%,12,25.53%,1,2.13%,0,0.00%,9.68,3.52,0.4,84.15,26.5,46.8,20.76,0.21
31-Dec-22,NEAS,Sunderland Royal A&E,50,75.76%,36,72.00%,25,50.00%,9,18.00%,7,14.00%,30.65,29.68,22.84,252.95,50.96,178.12,42.47,0.61
31-Dec-22,NWAS,Tameside General,34,73.91%,29,85.29%,16,47.06%,7,20.59%,6,17.65%,18.6,13.42,8.27,259.97,47.18,111.82,26.74,0.55
31-Dec-22,SWAS,Torbay Hospital,40,100.00%,39,97.50%,36,90.00%,29,72.50%,26,65.00%,334.88,325.44,309.38,"2,168.00",517.21,"1,234.77",344.81,8.37
31-Dec-22,SWAS,Treliske Hospital,74,100.00%,68,91.89%,63,85.14%,58,78.38%,52,70.27%,364.69,348.53,318.34,946.75,310.16,671.28,382.53,4.93
31-Dec-22,SECAmb,Tunbridge Wells Hospital,66,97.06%,31,46.97%,2,3.03%,0,0.00%,0,0.00%,3.54,0.42,0,48.05,15.96,25.27,17.56,0.05
31-Dec-22,NEAS,Uhnd A&E,40,83.33%,37,92.50%,31,77.50%,27,67.50%,24,60.00%,63.83,63.38,61.74,298.38,110.28,238.3,73.52,1.6
31-Dec-22,WMAS,Uni Hospital Cov & War,97,85.09%,85,87.63%,56,57.73%,39,40.21%,30,30.93%,111.82,94.66,70.96,385,83.79,216.47,135.45,1.15
31-Dec-22,LAS,University College,43,97.73%,20,46.51%,5,11.63%,0,0.00%,0,0.00%,3.09,0.79,0,57.13,16.42,30.28,11.77,0.07
31-Dec-22,WMAS,Walsall Manor,85,95.51%,65,76.47%,27,31.76%,15,17.65%,9,10.59%,37.92,27.38,16.81,244.55,40.96,93.88,58.03,0.45
31-Dec-22,NWAS,Warrington,36,76.60%,33,91.67%,24,66.67%,17,47.22%,13,36.11%,65.69,58.54,48.52,572.45,124.15,355.93,74.49,1.82
31-Dec-22,WMAS,Warwick,57,96.61%,53,92.98%,19,33.33%,7,12.28%,2,3.51%,18.48,9.56,4.89,236.1,34.25,64.53,32.54,0.32
31-Dec-22,EEAST,Watford General Hospital,25,31.25%,22,88.00%,17,68.00%,11,44.00%,8,32.00%,37.46,32.42,25.77,550.28,104.57,247.33,43.57,1.5
31-Dec-22,NWAS,West Cumberland,13,52.00%,8,61.54%,1,7.69%,0,0.00%,0,0.00%,0.96,0.12,0,37.4,18.3,26.42,3.97,0.07
31-Dec-22,LAS,West Middlesex,70,97.22%,30,42.86%,3,4.29%,0,0.00%,0,0.00%,3.73,0.32,0,42.18,14.76,27.08,17.22,0.05
31-Dec-22,EEAST,West Suffolk Hospital,40,83.33%,36,90.00%,27,67.50%,21,52.50%,13,32.50%,57.46,49.83,37.69,343.22,100.47,249.4,66.98,1.44
31-Dec-22,SWAS,Weston General Hospital,20,100.00%,20,100.00%,15,75.00%,13,65.00%,11,55.00%,75.74,71.26,64.47,952.22,242.23,663.37,80.74,3.79
31-Dec-22,SCAS,Wexham Park Hospital,51,57.30%,45,88.24%,25,49.02%,7,13.73%,3,5.88%,23.32,15,6.38,252.05,41.84,58,35.56,0.46
31-Dec-22,LAS,Whipps Cross,46,67.65%,43,93.48%,35,76.09%,21,45.65%,16,34.78%,103.67,93.8,79.74,822.75,149.7,479.57,114.77,2.25
31-Dec-22,NWAS,Whiston,20,33.33%,19,95.00%,18,90.00%,17,85.00%,14,70.00%,59.08,54.36,45.65,475.2,191.87,381.25,63.96,2.95
31-Dec-22,LAS,Whittington,41,77.36%,24,58.54%,7,17.07%,2,4.88%,0,0.00%,5.06,1.63,0.25,73.75,19.84,33.6,13.56,0.12
31-Dec-22,SECAmb,William Harvey Hospital,68,89.47%,52,76.47%,16,23.53%,1,1.47%,0,0.00%,9.61,2.68,0.25,75.07,22.42,38.63,25.41,0.14
31-Dec-22,WMAS,Worcestershire Royal,56,59.57%,51,91.07%,32,57.14%,28,50.00%,25,44.64%,163.23,153.45,138.22,"1,300.00",189.45,502,176.82,2.91
31-Dec-22,SECAmb,Worthing Hospital,59,90.77%,19,32.20%,0,0.00%,0,0.00%,0,0.00%,1.11,0,0,25.43,13.55,18.75,13.32,0.02
31-Dec-22,NWAS,Wythenshawe,60,89.55%,47,78.33%,29,48.33%,17,28.33%,7,11.67%,30.24,20.96,10.39,160.4,44.43,98.73,44.43,0.5
31-Dec-22,SWAS,Yeovil District Hospital,55,100.00%,45,81.82%,31,56.36%,18,32.73%,11,20.00%,49.78,40.47,28.93,394.5,68.52,173.15,62.81,0.91
31-Dec-22,YAS,York District Hospital,45,73.77%,33,73.33%,24,53.33%,17,37.78%,9,20.00%,30.47,23.2,14.13,432,53.53,103.33,40.15,0.68
30-Dec-22,EEAST,Addenbrookes Hospital,50,83.33%,39,78.00%,30,60.00%,21,42.00%,17,34.00%,44.7,36.24,24.13,196.45,67.84,164.25,56.53,0.89
30-Dec-22,NWAS,Aintree University,67,81.71%,59,88.06%,36,53.73%,18,26.87%,10,14.93%,39.03,27.3,14.2,265.28,49.61,105.15,55.4,0.58
30-Dec-22,YAS,Airedale General Hospital,41,100.00%,22,53.66%,8,19.51%,0,0.00%,0,0.00%,5.01,2.09,0,57.18,19.14,45.87,13.08,0.12
30-Dec-22,WMAS,Alexandra,37,86.05%,32,86.49%,27,72.97%,22,59.46%,19,51.35%,71.41,64.28,52.16,480,130.41,347.28,80.42,1.93
30-Dec-22,NWAS,Arrowe Park,17,32.08%,16,94.12%,14,82.35%,12,70.59%,10,58.82%,35.73,31.87,25.75,478.5,140.96,448.08,39.94,2.1
30-Dec-22,LAS,Barnet,41,74.55%,36,87.80%,30,73.17%,21,51.22%,17,41.46%,58.66,50.35,37.67,303.83,100.19,225.7,68.46,1.43
30-Dec-22,EEAST,Barnet General Hospital,9,64.29%,8,88.89%,7,77.78%,7,77.78%,4,44.44%,19.92,18.07,14.57,451.67,146.13,451.67,21.92,2.21
30-Dec-22,YAS,Barnsley District General,54,88.52%,36,66.67%,29,53.70%,18,33.33%,17,31.48%,49.53,41.31,29.05,274.12,67.7,168.55,60.93,0.92
30-Dec-22,EEAST,Basildon & Thurrock Hospital,48,68.57%,45,93.75%,29,60.42%,15,31.25%,11,22.92%,55.85,46.99,36.8,408.82,84.55,315.8,67.64,1.16
30-Dec-22,EMAS,Bassetlaw District General Hospital,18,100.00%,18,100.00%,6,33.33%,2,11.11%,0,0.00%,9.04,3.5,0.73,82.97,34.59,57.08,10.38,0.5
30-Dec-22,EEAST,Bedford Hospital South Wing,52,89.66%,38,73.08%,24,46.15%,18,34.62%,15,28.85%,54.88,47.55,36.94,338.82,77.3,235.12,66.99,1.06
30-Dec-22,WMAS,Birmingham Childrens,9,81.82%,1,11.11%,0,0.00%,0,0.00%,0,0.00%,0.05,0,0,18.25,11.67,14.92,1.75,0.01
30-Dec-22,NWAS,Blackpool Victoria,57,75.00%,51,89.47%,46,80.70%,31,54.39%,13,22.81%,54.61,42.58,23.01,208.53,71.95,146.45,68.35,0.96
30-Dec-22,EMAS,Boston Pilgrim Hospital,64,100.00%,63,98.44%,53,82.81%,40,62.50%,33,51.56%,130.35,112.84,86.92,375.07,124.23,264.88,132.52,2.04
30-Dec-22,YAS,Bradford Royal Infirmary,93,94.90%,35,37.63%,21,22.58%,6,6.45%,4,4.30%,15.33,8.79,4.11,156,19.4,42.58,30.06,0.16
30-Dec-22,SWAS,Bristol Royal Hosp For Children,6,100.00%,1,16.67%,1,16.67%,0,0.00%,0,0.00%,0.3,0.05,0,33.07,12.22,33.07,1.22,0.05
30-Dec-22,SWAS,Bristol Royal Infirmary,63,100.00%,58,92.06%,55,87.30%,42,66.67%,31,49.21%,141.95,127.85,103.3,567.15,149.37,347.87,156.84,2.25
30-Dec-22,EEAST,Broomfield Hospital,47,74.60%,45,95.74%,39,82.98%,30,63.83%,25,53.19%,72.58,62.04,44.58,334.1,107.46,185.3,84.18,1.54
30-Dec-22,WMAS,Burton,24,85.71%,23,95.83%,22,91.67%,18,75.00%,16,66.67%,69.6,64.09,54.28,497,188.97,398.4,75.59,2.9
30-Dec-22,YAS,Calderdale Royal Hospital,55,96.49%,19,34.55%,10,18.18%,7,12.73%,3,5.45%,12.62,9.51,5.3,168.23,23.58,66.95,21.62,0.23
30-Dec-22,LAS,Charing Cross,43,100.00%,23,53.49%,6,13.95%,2,4.65%,0,0.00%,4.8,1.7,0.28,72.27,18.11,32.83,12.98,0.11
30-Dec-22,LAS,Chelsea & Westminster,51,89.47%,23,45.10%,2,3.92%,0,0.00%,0,0.00%,2.42,0.37,0,48.57,15.15,22.52,12.88,0.05
30-Dec-22,SWAS,Cheltenham General Hospital,14,100.00%,11,78.57%,7,50.00%,4,28.57%,2,14.29%,11.35,9.13,6.51,273.92,62.33,200.15,14.54,0.81
30-Dec-22,EMAS,Chesterfield Royal Hospital,58,100.00%,46,79.31%,6,10.34%,0,0.00%,0,0.00%,19.9,2.03,0,59.47,21.32,29.67,20.61,0.34
30-Dec-22,WMAS,City (Birmingham),61,88.41%,37,60.66%,21,34.43%,15,24.59%,14,22.95%,37.56,30.39,21.73,222.48,50.24,141.78,51.08,0.62
30-Dec-22,EEAST,Colchester General Hospital,42,46.67%,40,95.24%,29,69.05%,16,38.10%,8,19.05%,33.55,24.7,14.19,218.2,62.88,148.5,44.02,0.8
30-Dec-22,SECAmb,Conquest Hospital,58,80.56%,43,74.14%,16,27.59%,4,6.90%,0,0.00%,11.57,4.89,0.59,84.4,25.94,52.92,25.07,0.2
30-Dec-22,NWAS,Countess Of Chester,22,88.00%,20,90.91%,18,81.82%,11,50.00%,7,31.82%,24.84,19.98,11.92,209.9,82.41,153.3,30.22,1.13
30-Dec-22,WMAS,County Hospital (Stafford),22,73.33%,20,90.91%,8,36.36%,4,18.18%,2,9.09%,11.52,8.37,5.46,228,46.3,78.52,16.98,0.52
30-Dec-22,LAS,Croydon University (Mayday),66,84.62%,63,95.45%,51,77.27%,28,42.42%,22,33.33%,127.95,113.65,94.74,793.47,130.81,358.4,143.89,1.94
30-Dec-22,NWAS,Cumberland Infirmary,32,88.89%,28,87.50%,23,71.88%,15,46.88%,14,43.75%,33.95,27.49,18.83,251.88,78.02,144.22,41.61,1.06
30-Dec-22,SECAmb,Darent Valley Hospital,81,84.38%,68,83.95%,28,34.57%,7,8.64%,0,0.00%,20.25,9.29,1.38,77.73,29.48,54.32,39.8,0.25
30-Dec-22,NEAS,Darlington Memorial A&E,26,53.06%,20,76.92%,13,50.00%,11,42.31%,7,26.92%,28.18,27.65,26.49,328.27,79.16,371.13,34.3,1.08
30-Dec-22,SWAS,Derriford Hospital,46,100.00%,40,86.96%,38,82.61%,33,71.74%,30,65.22%,312.71,302.97,284.93,"1,859.88",422,887.27,323.53,6.8
30-Dec-22,YAS,Doncaster Royal Infirmary,77,90.59%,60,77.92%,57,74.03%,44,57.14%,34,44.16%,100.73,86.15,61.29,277.82,91.66,208.87,117.63,1.31
30-Dec-22,SWAS,Dorset County Hospital,48,100.00%,31,64.58%,22,45.83%,13,27.08%,8,16.67%,32.95,26.57,18.53,468.37,54.02,125.28,43.22,0.69
30-Dec-22,LAS,Ealing,63,92.65%,47,74.60%,27,42.86%,19,30.16%,12,19.05%,34.29,25.57,15.13,171.4,46.22,126.75,48.54,0.54
30-Dec-22,SECAmb,East Surrey Hospital,94,97.92%,89,94.68%,46,48.94%,8,8.51%,2,2.13%,31.72,13.93,2.61,144.23,35.09,56.17,54.97,0.34
30-Dec-22,SECAmb,Eastbourne Dgh,49,79.03%,35,71.43%,11,22.45%,3,6.12%,2,4.08%,8.8,4.86,1.12,93.88,24.94,51.37,20.37,0.18
30-Dec-22,SECAmb,Epsom Hospital,37,94.87%,31,83.78%,20,54.05%,4,10.81%,0,0.00%,12.6,6.71,0.4,73.62,34.99,59.35,21.58,0.34
30-Dec-22,NWAS,Fairfield General,39,79.59%,22,56.41%,14,35.90%,7,17.95%,4,10.26%,15.57,11.06,6.03,167.93,37.38,124.42,24.3,0.4
30-Dec-22,SCAS,Frimley Park Hospital,27,90.00%,20,74.07%,13,48.15%,6,22.22%,3,11.11%,12.55,8.84,4.09,150.77,41.78,90.78,18.8,0.46
30-Dec-22,SECAmb,Frimley Park Hospital,51,96.23%,47,92.16%,31,60.78%,7,13.73%,0,0.00%,21.21,11.06,1.87,84.23,39.84,64.33,33.86,0.42
30-Dec-22,NWAS,Furness General,15,78.95%,9,60.00%,4,26.67%,1,6.67%,1,6.67%,3.66,2.06,1.21,132.82,28.14,41.42,7.04,0.24
30-Dec-22,WMAS,George Elliot,34,85.00%,33,97.06%,25,73.53%,16,47.06%,4,11.76%,24.63,17.36,6.92,154.82,58.36,91.48,33.07,0.72
30-Dec-22,EMAS,Glenfield General Hospital,21,100.00%,11,52.38%,5,23.81%,2,9.52%,1,4.76%,7.01,3.47,1.4,91.45,24.42,44.22,8.55,0.33
30-Dec-22,SWAS,Gloucester Royal Hospital,76,100.00%,73,96.05%,65,85.53%,56,73.68%,53,69.74%,263.7,246.39,216.38,796.63,222.97,534.1,282.43,3.47
30-Dec-22,WMAS,Good Hope,52,86.67%,46,88.46%,37,71.15%,27,51.92%,22,42.31%,84.9,74.7,59.4,392,112.69,240.22,97.67,1.63
30-Dec-22,SWAS,Great Western Hospital,40,100.00%,37,92.50%,33,82.50%,30,75.00%,26,65.00%,169.41,160.81,144.8,694,268.68,542.03,179.12,4.24
30-Dec-22,EMAS,Grimsby Diana Princess Of Wales,44,100.00%,42,95.45%,34,77.27%,28,63.64%,27,61.36%,180.2,167.76,151.7,604,250.43,584.77,183.65,4.1
30-Dec-22,YAS,Harrogate District Hospital,34,100.00%,27,79.41%,20,58.82%,9,26.47%,4,11.76%,17.83,12.03,4.62,133.25,45.05,92.43,25.53,0.52
30-Dec-22,WMAS,Heartlands,77,84.62%,72,93.51%,50,64.94%,34,44.16%,33,42.86%,136.6,121.73,100.56,725,121.08,267.08,155.39,1.77
30-Dec-22,WMAS,Hereford County,39,82.98%,34,87.18%,23,58.97%,12,30.77%,9,23.08%,31.71,25.12,16.95,257.53,63.41,169.5,41.22,0.81
30-Dec-22,LAS,Hillingdon,63,84.00%,42,66.67%,28,44.44%,13,20.63%,7,11.11%,28.14,19.29,8.14,160.38,39.98,89.12,41.98,0.45
30-Dec-22,EEAST,Hinchingbrooke Hospital,32,82.05%,25,78.13%,20,62.50%,18,56.25%,13,40.63%,41.79,36.38,27.15,292.88,92.81,227.12,49.5,1.31
30-Dec-22,LAS,Homerton,51,94.44%,20,39.22%,10,19.61%,0,0.00%,0,0.00%,5.18,2.07,0,49.42,16.46,42.32,13.99,0.1
30-Dec-22,SCAS,Horton General Hospital,18,81.82%,15,83.33%,9,50.00%,0,0.00%,0,0.00%,3.91,1.33,0,51.8,27.22,43.08,8.17,0.22
30-Dec-22,YAS,Huddersfield Royal Infirmary,55,90.16%,23,41.82%,10,18.18%,1,1.82%,0,0.00%,6.18,2.2,0.18,70.53,16.59,36.78,15.21,0.11
30-Dec-22,YAS,Hull Royal Infirmary,65,67.71%,61,93.85%,53,81.54%,40,61.54%,34,52.31%,117.84,103.59,81.06,371,123.32,265.03,133.6,1.81
30-Dec-22,EEAST,Ipswich Hospital,39,60.00%,37,94.87%,18,46.15%,7,17.95%,4,10.26%,28.33,21.33,15.67,506.92,58.32,94.97,37.91,0.73
30-Dec-22,NEAS,James Cook A&E,19,33.93%,19,100.00%,14,73.68%,11,57.89%,9,47.37%,28.71,28.11,26.81,216.52,105.65,365.05,33.46,1.51
30-Dec-22,EEAST,James Paget Hospital,33,76.74%,30,90.91%,30,90.91%,30,90.91%,27,81.82%,151.62,144.12,129.12,687.77,289.75,608.6,159.36,4.59
30-Dec-22,SCAS,John Radcliffe Hospital,73,52.14%,41,56.16%,20,27.40%,6,8.22%,4,5.48%,18.6,11.46,5.02,170.98,28.57,40.43,34.75,0.25
30-Dec-22,EMAS,Kettering General Hospital,75,100.00%,67,89.33%,46,61.33%,19,25.33%,15,20.00%,70.85,52.96,31,318,61.56,147.53,76.95,0.94
30-Dec-22,LAS,King Georges; Ilford,39,67.24%,37,94.87%,34,87.18%,24,61.54%,16,41.03%,62.92,54.15,38.55,405.8,111.41,240.13,72.41,1.61
30-Dec-22,LAS,Kings College,77,92.77%,50,64.94%,19,24.68%,9,11.69%,3,3.90%,20.45,11.47,4.57,129.37,29.08,69.33,37.31,0.27
30-Dec-22,EMAS,Kings Mill Hospital,88,100.00%,65,73.86%,9,10.23%,0,0.00%,0,0.00%,26.19,3.3,0,45.52,20.41,30.12,29.93,0.3
30-Dec-22,LAS,Kingston,50,84.75%,42,84.00%,24,48.00%,15,30.00%,12,24.00%,81.31,72.82,63.47,861.55,111.22,349.65,92.69,1.63
30-Dec-22,YAS,Leeds General Infirmary,61,95.31%,11,18.03%,3,4.92%,1,1.64%,0,0.00%,2.22,0.73,0.09,65.57,10.66,21.9,10.84,0.04
30-Dec-22,EMAS,Leicester Royal Infirmary,115,100.00%,98,85.22%,75,65.22%,59,51.30%,48,41.74%,202.21,174.13,137.46,632,110.07,278.8,210.97,1.76
30-Dec-22,NWAS,Leighton,26,41.94%,25,96.15%,9,34.62%,0,0.00%,0,0.00%,5.73,1.64,0,55.75,28.11,46.18,12.18,0.22
30-Dec-22,LAS,Lewisham,43,78.18%,32,74.42%,22,51.16%,13,30.23%,13,30.23%,35.28,28.74,20.38,282.95,62.92,140.97,45.09,0.82
30-Dec-22,EMAS,Lincoln County Hospital,45,100.00%,44,97.78%,14,31.11%,2,4.44%,1,2.22%,23.51,6.96,0.99,101.7,29,38.52,21.75,0.52
30-Dec-22,EEAST,Lister Hospital,47,70.15%,47,100.00%,44,93.62%,33,70.21%,21,44.68%,78.32,66.69,47.53,333.62,114.99,257.18,90.07,1.67
30-Dec-22,EEAST,Luton And Dunstable Hospital,58,75.32%,43,74.14%,27,46.55%,18,31.03%,14,24.14%,42.13,33.86,23.18,215.8,57.64,175.28,55.72,0.73
30-Dec-22,NWAS,Macclesfield General,14,45.16%,14,100.00%,13,92.86%,3,21.43%,2,14.29%,8.68,5.37,1.65,126.25,52.21,92.1,12.18,0.62
30-Dec-22,SECAmb,Maidstone Hospital,28,96.55%,17,60.71%,3,10.71%,0,0.00%,0,0.00%,2.59,0.73,0,57.97,19.48,30.25,9.09,0.09
30-Dec-22,NWAS,Manchester Royal Infirmary,54,76.06%,47,87.04%,30,55.56%,22,40.74%,17,31.48%,47.59,37.7,25.24,210.73,67.67,153.83,60.9,0.88
30-Dec-22,SECAmb,Medway Maritime Hospital,101,92.66%,58,57.43%,12,11.88%,2,1.98%,0,0.00%,10.12,2.04,0.16,65.5,19.21,31.35,32.33,0.1
30-Dec-22,SCAS,Milton Keynes General Hospital,44,67.69%,37,84.09%,20,45.45%,8,18.18%,5,11.36%,22.04,14.75,8.34,197.75,44.67,68.93,32.76,0.5
30-Dec-22,SWAS,Musgrove Park Hospital,72,100.00%,52,72.22%,21,29.17%,4,5.56%,0,0.00%,14.2,5.74,0.46,71.63,25.13,49.98,30.15,0.2
30-Dec-22,WMAS,New Cross,90,81.82%,71,78.89%,51,56.67%,36,40.00%,29,32.22%,75.22,60.13,38.25,292.62,64.42,136.53,96.62,0.84
30-Dec-22,WMAS,New Queen Elizabeth Hosp,95,88.79%,82,86.32%,47,49.47%,17,17.89%,11,11.58%,52.98,37.39,23.81,280.87,48.17,100.7,76.27,0.56
30-Dec-22,LAS,Newham,26,50.00%,22,84.62%,18,69.23%,11,42.31%,5,19.23%,31.75,26.9,19.97,547.52,86.75,227.93,37.59,1.22
30-Dec-22,EEAST,Norfolk & Norwich University Hospital,44,51.16%,38,86.36%,36,81.82%,30,68.18%,29,65.91%,122.37,113.04,96.87,556.6,181.05,376.25,132.77,2.78
30-Dec-22,SWAS,North Devon District Hospital,44,100.00%,44,100.00%,40,90.91%,35,79.55%,30,68.18%,113.28,102.68,83.92,389.37,169.47,351.2,124.28,2.57
30-Dec-22,SCAS,North Hants Hospital,61,91.04%,53,86.89%,40,65.57%,27,44.26%,15,24.59%,49.62,38.13,22.47,231.37,63.22,129.17,64.27,0.81
30-Dec-22,NWAS,North Manchester General,28,63.64%,23,82.14%,17,60.71%,16,57.14%,12,42.86%,36.5,31.76,23.46,321.2,92.48,219.05,43.16,1.3
30-Dec-22,LAS,North Middlesex,69,80.23%,60,86.96%,53,76.81%,33,47.83%,19,27.54%,74.38,60.39,39.58,481.15,78.49,197.07,90.26,1.08
30-Dec-22,NEAS,North Tees Hospital A&E,32,62.75%,28,87.50%,17,53.13%,7,21.88%,5,15.63%,15.57,14.12,9.52,128.97,43.7,107.18,23.31,0.49
30-Dec-22,EMAS,Northampton General Hospital,83,100.00%,76,91.57%,62,74.70%,40,48.19%,32,38.55%,176.33,156.17,126.04,579,133.08,375,184.1,2.12
30-Dec-22,YAS,Northern General Hospital,76,77.55%,68,89.47%,45,59.21%,27,35.53%,16,21.05%,58.01,43.86,26.88,282.52,60.36,138.17,76.45,0.76
30-Dec-22,LAS,Northwick Park,101,94.39%,77,76.24%,55,54.46%,36,35.64%,23,22.77%,80.42,63.76,41.42,281.43,61.45,144.85,103.44,0.8
30-Dec-22,EMAS,Nottingham City Hospital Campus,22,100.00%,17,77.27%,16,72.73%,15,68.18%,13,59.09%,51.65,47.37,39.47,541,146.91,341.5,53.87,2.35
30-Dec-22,NEAS,Nsec A&E,53,63.10%,52,98.11%,37,69.81%,22,41.51%,18,33.96%,44.12,42.42,34.71,171.25,64.67,140.75,57.12,0.83
30-Dec-22,EEAST,Peterborough City Hospital,22,45.83%,22,100.00%,18,81.82%,11,50.00%,10,45.45%,44.2,39.12,31.61,446.67,135.54,364.22,49.7,2.01
30-Dec-22,EMAS,Peterborough City Hospital,20,100.00%,20,100.00%,19,95.00%,16,80.00%,15,75.00%,129.21,124.18,115.14,960,395.38,865.2,131.79,6.46
30-Dec-22,YAS,Pinderfields General Hospital,93,89.42%,44,47.31%,19,20.43%,5,5.38%,0,0.00%,14.11,6.82,0.79,77.73,20.2,50.27,31.3,0.15
30-Dec-22,SWAS,Poole Hospital,53,100.00%,44,83.02%,41,77.36%,32,60.38%,29,54.72%,151.25,140.66,122.46,692.45,184.89,398.57,163.32,2.85
30-Dec-22,EEAST,Princess Alexandra Hospital,24,50.00%,23,95.83%,18,75.00%,11,45.83%,8,33.33%,29.9,24.8,18.01,412.98,89.62,188.8,35.85,1.25
30-Dec-22,WMAS,Princess Royal,29,50.88%,26,89.66%,19,65.52%,11,37.93%,10,34.48%,42.21,36.67,29.01,611,102.12,250.78,49.36,1.46
30-Dec-22,SECAmb,Princess Royal Hospital,29,90.63%,22,75.86%,11,37.93%,1,3.45%,0,0.00%,6.98,3.53,0.27,76.3,27.94,56.32,13.51,0.24
30-Dec-22,LAS,Princess Royal; Farnborough,35,63.64%,34,97.14%,18,51.43%,14,40.00%,12,34.29%,76.48,69.94,61.93,829.55,146.07,344.92,85.21,2.19
30-Dec-22,SCAS,Queen Alexandra Hospital,119,86.23%,99,83.19%,78,65.55%,58,48.74%,46,38.66%,151.81,130.19,96.5,427.28,90.76,185.82,180.02,1.28
30-Dec-22,NEAS,Queen Elizabeth Emrg Hub,37,86.05%,26,70.27%,12,32.43%,8,21.62%,3,8.11%,15.51,14.29,12.56,268.97,38.46,116.77,23.72,0.42
30-Dec-22,EEAST,Queen Elizabeth Hospital,22,59.46%,16,72.73%,12,54.55%,10,45.45%,9,40.91%,72.19,68.62,63.17,684.2,208.34,650.92,76.39,3.28
30-Dec-22,LAS,Queen Elizabeth Ii; Woolwich,65,78.31%,37,56.92%,27,41.54%,23,35.38%,22,33.85%,145.25,137.65,125.73,"1,343.87",146.58,440.47,158.79,2.23
30-Dec-22,SECAmb,Queen Elizabeth Queen Mother Hospital,77,95.06%,74,96.10%,29,37.66%,0,0.00%,0,0.00%,18.45,5.42,0,58.88,29.21,47.5,37.49,0.24
30-Dec-22,EMAS,Queens Medical Centre Campus Hospital,116,100.00%,101,87.07%,83,71.55%,60,51.72%,43,37.07%,203.38,176.9,136.84,522,110.85,266.72,214.31,1.75
30-Dec-22,LAS,Queens; Romford - A&E,49,67.12%,46,93.88%,41,83.67%,33,67.35%,27,55.10%,155.95,145.07,126.35,706.4,205.55,573.55,167.86,3.18
30-Dec-22,YAS,Rotherham District General Hos,41,87.23%,34,82.93%,29,70.73%,19,46.34%,15,36.59%,52.81,45.25,33.76,424.57,91.1,253.13,62.25,1.29
30-Dec-22,NWAS,Royal Albert Edward Infirmary,42,82.35%,34,80.95%,25,59.52%,12,28.57%,3,7.14%,21.42,14.37,5.07,113.4,45.17,86.45,31.62,0.51
30-Dec-22,SCAS,Royal Berkshire Hospital,101,86.32%,73,72.28%,40,39.60%,22,21.78%,15,14.85%,48.16,34.54,20.51,163.83,42.48,118.42,71.5,0.48
30-Dec-22,NWAS,Royal Blackburn,98,80.99%,85,86.73%,33,33.67%,1,1.02%,0,0.00%,20.68,5.91,0.35,81.28,27.14,43.32,44.33,0.21
30-Dec-22,NWAS,Royal Bolton,45,77.59%,39,86.67%,28,62.22%,17,37.78%,13,28.89%,50.65,41.91,29.69,296.25,82.1,209.37,61.58,1.13
30-Dec-22,SWAS,Royal Bournemouth Hospital,53,100.00%,51,96.23%,42,79.25%,38,71.70%,33,62.26%,189.06,177.4,157.49,822.57,228.81,717.22,202.11,3.57
30-Dec-22,EMAS,Royal Derby Hospital,110,100.00%,98,89.09%,77,70.00%,55,50.00%,43,39.09%,160.36,134,95.83,485,91.69,201.45,168.1,1.46
30-Dec-22,SWAS,Royal Devon And Exeter Wonford,67,100.00%,63,94.03%,53,79.10%,30,44.78%,23,34.33%,68.49,53.96,33.46,290.37,75.92,174.97,84.78,1.02
30-Dec-22,LAS,Royal Free,45,83.33%,39,86.67%,26,57.78%,14,31.11%,10,22.22%,40.34,32.24,23.11,375.73,67.7,155.67,50.78,0.9
30-Dec-22,SCAS,Royal Hampshire County Hospital,46,93.88%,27,58.70%,20,43.48%,13,28.26%,11,23.91%,30.87,25.2,17.09,244.42,53.16,139.22,40.76,0.67
30-Dec-22,NWAS,Royal Lancaster Infirmary,49,98.00%,44,89.80%,27,55.10%,18,36.73%,13,26.53%,46.82,38,27.17,330.98,71.99,184.7,58.79,0.96
30-Dec-22,NWAS,Royal Liverpool University,34,54.84%,34,100.00%,32,94.12%,21,61.76%,17,50.00%,63.49,55.22,42.53,355.82,127.04,242.8,71.99,1.87
30-Dec-22,LAS,Royal London (Whitechapel),36,64.29%,29,80.56%,17,47.22%,7,19.44%,5,13.89%,18.79,12.87,6.58,191.1,44.99,109.23,26.99,0.52
30-Dec-22,NWAS,Royal Oldham,33,62.26%,31,93.94%,22,66.67%,11,33.33%,3,9.09%,19.5,13.15,5.13,137.32,50.26,83.42,27.64,0.59
